Date,VCN.TO,XIC.TO,BTCC-B.TO,ETHH-B.TO
2022-01-04,42.869998931884766,33.77000045776367,8.699999809265137,17.389999389648438
2022-01-05,42.5,33.470001220703125,8.289999961853027,16.389999389648438
2022-01-06,42.59000015258789,33.52000045776367,8.140000343322754,15.609999656677246
2022-01-07,42.63999938964844,33.529998779296875,7.840000152587891,14.510000228881836
2022-01-10,42.599998474121094,33.5099983215332,7.820000171661377,13.979999542236328
2022-01-11,42.9900016784668,33.86000061035156,7.96999979019165,14.600000381469727
2022-01-12,43.25,34.040000915527344,8.109999656677246,15.149999618530273
2022-01-13,43.029998779296875,33.88999938964844,7.909999847412109,14.649999618530273
2022-01-14,43.20000076293945,33.9900016784668,8.010000228881836,14.869999885559082
2022-01-17,43.560001373291016,34.34000015258789,7.800000190734863,14.390000343322754
2022-01-18,43.040000915527344,33.86000061035156,7.724999904632568,13.989999771118164
2022-01-19,42.880001068115234,33.72999954223633,7.690000057220459,13.899999618530273
2022-01-20,42.58000183105469,33.52000045776367,7.900000095367432,14.279999732971191
2022-01-21,41.68000030517578,32.790000915527344,7.139999866485596,12.350000381469727
2022-01-24,41.63999938964844,32.75,6.960000038146973,11.109999656677246
2022-01-25,41.66999816894531,32.790000915527344,6.880000114440918,11.010000228881836
2022-01-26,41.720001220703125,32.810001373291016,6.940000057220459,11.40999984741211
2022-01-27,41.619998931884766,32.720001220703125,6.699999809265137,10.65999984741211
2022-01-28,41.9900016784668,33.040000915527344,7.130000114440918,11.479999542236328
2022-01-31,42.75,33.61000061035156,7.230000019073486,12.220000267028809
2022-02-01,43.16999816894531,33.970001220703125,7.230000019073486,12.609999656677246
2022-02-02,43.279998779296875,34.029998779296875,7.03000020980835,12.350000381469727
2022-02-03,42.720001220703125,33.61000061035156,6.804999828338623,11.710000038146973
2022-02-04,43.08000183105469,33.88999938964844,7.650000095367432,13.489999771118164
2022-02-07,42.9900016784668,33.84000015258789,8.260000228881836,14.279999732971191
2022-02-08,43.290000915527344,34.060001373291016,8.3149995803833,14.1899995803833
2022-02-09,43.7400016784668,34.43000030517578,8.390000343322754,14.779999732971191
2022-02-10,43.61000061035156,34.31999969482422,8.289999961853027,14.140000343322754
2022-02-11,43.59000015258789,34.33000183105469,7.960000038146973,13.289999961853027
2022-02-14,43.2599983215332,34.060001373291016,7.929999828338623,13.1899995803833
2022-02-15,43.540000915527344,34.290000915527344,8.300000190734863,14.180000305175781
2022-02-16,43.33000183105469,34.099998474121094,8.270000457763672,14.289999961853027
2022-02-17,42.88999938964844,33.72999954223633,7.679999828338623,13.170000076293945
2022-02-18,42.560001373291016,33.52000045776367,7.53000020980835,12.6899995803833
2022-02-22,42.33000183105469,33.349998474121094,7.150000095367432,11.869999885559082
2022-02-23,42.0,33.09000015258789,7.090000152587891,11.930000305175781
2022-02-24,42.040000915527344,33.130001068115234,7.260000228881836,12.140000343322754
2022-02-25,42.77000045776367,33.68000030517578,7.329999923706055,12.319999694824219
2022-02-28,42.779998779296875,33.70000076293945,7.849999904632568,12.819999694824219
2022-03-01,42.529998779296875,33.52000045776367,8.300000190734863,13.5600004196167
2022-03-02,43.040000915527344,33.93000030517578,8.170000076293945,13.300000190734863
2022-03-03,43.09000015258789,33.93000030517578,7.860000133514404,12.670000076293945
2022-03-04,43.400001525878906,34.18000030517578,7.420000076293945,11.90999984741211
2022-03-07,43.220001220703125,34.02000045776367,7.099999904632568,11.270000457763672
2022-03-08,43.0,33.90999984741211,7.329999923706055,11.770000457763672
2022-03-09,43.560001373291016,34.33000183105469,7.909999847412109,12.279999732971191
2022-03-10,43.72999954223633,34.47999954223633,7.46999979019165,11.960000038146973
2022-03-11,43.5,34.279998779296875,7.210000038146973,11.510000228881836
2022-03-14,43.0,33.86000061035156,7.340000152587891,11.600000381469727
2022-03-15,43.029998779296875,33.900001525878906,7.480000019073486,12.130000114440918
